process_id,detail_id,master_desc,remark
024MA084,E21500199,Entity,E&R
024MA084,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA084,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA084,E22000298,Entity (KNS),Ultra/Iconn/Maxum base/Maxum Plus
024MA084,E22500199,Entity,Tepla
024MA084,E23000103,Entity,
024MA084,E23300101,Entity,
024MA084,E23300101,Entity,
024MA084,E24050198,Entity,Tepla
024MA084,O20700198,Lot Size,8640
024MA084,R20800698,PTN No,07
024MA084,R21500198,PTN no,05
024MA084,R22500198,PTN no,02
024MA084,R23300398,PTN no,04
024MA084,R24050198,PTN no,04
024MA084,S20400102,Support Entity,
024MA084,S20400102,Support Entity,
024MA084,S22000101,Support Entity,FG10P-CD4017-05A
024MA084,S22000102,Support Entity,
024MA091,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA091,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA091,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA091,E20800101,Entity,
024MA091,E21500199,Entity,E&R
024MA091,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA091,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA091,E22500199,Entity,Tepla
024MA091,E23000103,Entity,
024MA091,E23300101,Entity,
024MA091,E23300101,Entity,
024MA091,E24050198,Entity,Tepla
024MA091,O20700198,Lot Size,8640
024MA091,R20100698,Entity Code,L
024MA091,R20800698,PTN No,03
024MA091,R21500198,PTN no,05
024MA091,R22500198,PTN no,02
024MA091,R23300398,PTN no,04
024MA091,R24050198,PTN no,04
024MA091,S20400102,Support Entity,
024MA091,S20400102,Support Entity,
024MA091,S22000101,Support Entity,FG10P-CD4017-05A
024MA091,S22000102,Support Entity,
024MA093,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA093,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA093,E20700199,Entity,ESEC 2100/DB-800/DB-700
024MA093,E20800101,Entity,
024MA093,E21500199,Entity,E&R
024MA093,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA093,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA093,E22500199,Entity,Tepla
024MA093,E23000103,Entity,
024MA093,E23300101,Entity,
024MA093,E23300101,Entity,
024MA093,E24050198,Entity,Tepla
024MA093,O20700198,Lot Size,8640
024MA093,R20100698,Entity Code,L
024MA093,R20800698,PTN No,03
024MA093,R21500198,PTN no,05
024MA093,R22500198,PTN no,02
024MA093,R23300398,PTN no,04
024MA093,R24050198,PTN no,04
024MA093,S20400102,Support Entity,
024MA093,S20400102,Support Entity,
024MA093,S22000101,Support Entity,FG10P-CD4017-05A
024MA093,S22000102,Support Entity,
024MA099,E20700199,Entity,DB-800; DB-700
024MA099,E20700199,Entity,DB-800; DB-700
024MA099,E20700199,Entity,DB-800; DB-700
024MA099,E20800101,Entity,
024MA099,E21500199,Entity,E&R
024MA099,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA099,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA099,E22500199,Entity,Tepla
024MA099,E23000103,Entity,
024MA099,E23300101,Entity,
024MA099,E23300101,Entity,
024MA099,E24050198,Entity,Tepla
024MA099,O20700198,Lot Size,8640
024MA099,R20100698,Entity Code,L
024MA099,R20800698,PTN No,03
024MA099,R21500198,PTN no,05
024MA099,R22500198,PTN no,02
024MA099,R23300398,PTN no,04
024MA099,R24050198,PTN no,04
024MA099,S20400199,Support Entity,Dual
024MA099,S20400199,Support Entity,Dual
024MA099,S22000101,Support Entity,QQF882640L0033-CMS
024MA099,S22000102,Support Entity,
024MA105,E20700199,Entity,DB-800/DB-700
024MA105,E20700199,Entity,DB-800/DB-700
024MA105,E20700199,Entity,DB-800/DB-700
024MA105,O20700198,Lot Size,8640
024MA105,R20100698,Entity Code,Y
024MA105,R20800698,PTN No,07
024MA105,R21500198,PTN no,05
024MA105,R22500198,PTN no,02
024MA105,R23300398,PTN no,06
024MA105,R24050198,PTN no,04
024MA105,S20400102,Support Entity,
024MA105,S20400102,Support Entity,
024MA105,S22000101,Support Entity,QQF882640L0033-CMS
024MA105,S22000102,Support Entity,
024MA129,E20700199,Entity,DB-800; DB-700
024MA129,E20700199,Entity,DB-800; DB-700
024MA129,E20700199,Entity,DB-800; DB-700
024MA129,E20800101,Entity,
024MA129,E21500199,Entity,E&R
024MA129,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA129,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA129,E22500199,Entity,Tepla
024MA129,E23000103,Entity,
024MA129,E23300101,Entity,
024MA129,E23300101,Entity,
024MA129,E24050198,Entity,Tepla
024MA129,O20700198,Lot Size,8640
024MA129,R20800698,PTN No,03
024MA129,R21500198,PTN no,05
024MA129,R22500198,PTN no,02
024MA129,R23300398,PTN no,04
024MA129,R24050198,PTN no,04
024MA129,S20400102,Support Entity,
024MA129,S20400102,Support Entity,
024MA129,S22000101,Support Entity,QQF882640L0033-CMS
024MA129,S22000102,Support Entity,
024MA140,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA140,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA140,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA140,E20800101,Entity,
024MA140,E21500199,Entity,E&R
024MA140,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA140,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA140,E22500199,Entity,Tepla
024MA140,E23000103,Entity,
024MA140,E23300101,Entity,
024MA140,E23300101,Entity,
024MA140,E24050198,Entity,Tepla
024MA140,O20700198,Lot Size,8640
024MA140,R20800698,PTN No,63
024MA140,R21500198,PTN no,05
024MA140,R22500198,PTN no,02
024MA140,R23300398,PTN no,04
024MA140,R24050198,PTN no,04
024MA140,S20400199,Support Entity,Dual
024MA140,S20400199,Support Entity,Dual
024MA140,S22000101,Support Entity,QQF882640L0033-CMS
024MA140,S22000102,Support Entity,
024MA161,E20700199,Entity,DB-800; DB-700
024MA161,E20700199,Entity,DB-800; DB-700
024MA161,E20700199,Entity,DB-800; DB-700
024MA161,E20800101,Entity,
024MA161,E21500199,Entity,E&R
024MA161,E22000199,Entity,SHINKAWA UTC-2000/S/3000
024MA161,E22000199,Entity,SHINKAWA UTC-2000/S/3000
024MA161,E22500199,Entity,Tepla
024MA161,E23000103,Entity,
024MA161,E23300101,Entity,
024MA161,E23300101,Entity,
024MA161,E24050198,Entity,Tepla
024MA161,O20700198,Lot Size,6160
024MA161,R20100698,Entity Code,C
024MA161,R20800698,PTN No,63
024MA161,R21500198,PTN no,05
024MA161,R22250198,PTN No,05
024MA161,R22500198,PTN no,02
024MA161,R23300398,PTN no,04
024MA161,R24050198,PTN no,04
024MA161,S20400102,Support Entity,
024MA161,S20400102,Support Entity,
024MA161,S22000101,Support Entity,QQF882640L0033-CMS
024MA161,S22000102,Support Entity,
024MA169,E20700199,Entity,DB-800; DB-700
024MA169,E20700199,Entity,DB-800; DB-700
024MA169,E20700199,Entity,DB-800; DB-700
024MA169,E20800101,Entity,
024MA169,E21500199,Entity,E&R
024MA169,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA169,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024MA169,E22500199,Entity,Tepla
024MA169,E23000103,Entity,
024MA169,E23300101,Entity,
024MA169,E23300101,Entity,
024MA169,E24050198,Entity,Tepla
024MA169,O20700198,Lot Size,6160
024MA169,R20100698,Entity Code,C
024MA169,R20800698,PTN No,66
024MA169,R21500198,PTN no,05
024MA169,R22250198,PTN No,05
024MA169,R22500198,PTN no,02
024MA169,R23300398,PTN no,04
024MA169,R24050198,PTN no,04
024MA169,S20400199,Support Entity,Dual
024MA169,S20400199,Support Entity,Dual
024MA169,S22000101,Support Entity,QQF882640L0033-CMS
024MA169,S22000102,Support Entity,
024MA171,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA171,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA171,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA171,E20800101,Entity,
024MA171,E21500199,Entity,E&R
024MA171,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA171,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA171,E22500199,Entity,Tepla
024MA171,E23000103,Entity,
024MA171,E23300101,Entity,
024MA171,E23300101,Entity,
024MA171,E24050198,Entity,Tepla
024MA171,O20700198,Lot Size,8640
024MA171,R20800698,PTN No,66
024MA171,R21500198,PTN no,05
024MA171,R22500198,PTN no,02
024MA171,R23300398,PTN no,04
024MA171,R24050198,PTN no,04
024MA171,S20400199,Support Entity,Dual
024MA171,S20400199,Support Entity,Dual
024MA171,S22000101,Support Entity,FG085A-CD3313-06A
024MA171,S22000102,Support Entity,
024MA176,E20700199,Entity,DB-800; DB-700
024MA176,E20700199,Entity,DB-800; DB-700
024MA176,E20700199,Entity,DB-800; DB-700
024MA176,E20800101,Entity,
024MA176,E21500199,Entity,E&R
024MA176,E22000199,Entity,SHINKAWA UTC-1000/S; 2000/S
024MA176,E22000199,Entity,SHINKAWA UTC-1000/S; 2000/S
024MA176,E22500199,Entity,Tepla
024MA176,E23000103,Entity,
024MA176,E23300101,Entity,
024MA176,E23300101,Entity,
024MA176,E24050198,Entity,Tepla
024MA176,O20700198,Lot Size,12320
024MA176,R20100698,Entity Code,C
024MA176,R20800698,PTN No,66
024MA176,R21500198,PTN no,05
024MA176,R22250198,PTN No,05
024MA176,R22500198,PTN no,02
024MA176,R23300398,PTN no,04
024MA176,R24050198,PTN no,04
024MA176,S20400199,Support Entity,Dual
024MA176,S20400199,Support Entity,Dual
024MA176,S22000101,Support Entity,QQF882640L0033-CMS
024MA176,S22000102,Support Entity,
024MA194,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA194,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA194,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA194,E20800101,Entity,
024MA194,E21500199,Entity,E&R
024MA194,E22000199,Entity,SHINKAWA UTC-1000/S; 2000/S;3000
024MA194,E22000199,Entity,SHINKAWA UTC-1000/S; 2000/S;3000
024MA194,E22500199,Entity,TEPLA
024MA194,E23000103,Entity,
024MA194,E23300101,Entity,
024MA194,E23300101,Entity,
024MA194,E24050198,Entity,Tepla
024MA194,O20700198,Lot Size,6160
024MA194,R20100698,Entity Code,Y
024MA194,R20800698,PTN No,66
024MA194,R21500198,PTN no,05
024MA194,R22500198,PTN no,02
024MA194,R23300398,PTN no,04
024MA194,R24050198,PTN no,04
024MA194,S20400102,Support Entity,
024MA194,S20400102,Support Entity,
024MA194,S22000101,Support Entity,SI-23066-283F12
024MA194,S22000102,Support Entity,
024MA197,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA197,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA197,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA197,E20800101,Entity,
024MA197,E21500199,Entity,E&R
024MA197,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA197,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA197,E22500199,Entity,TEPLA
024MA197,E23000103,Entity,
024MA197,E23300101,Entity,
024MA197,E23300101,Entity,
024MA197,E24050198,Entity,Tepla
024MA197,O20700198,Lot Size,6160
024MA197,R20800698,PTN No,66
024MA197,R21500198,PTN no,05
024MA197,R22500198,PTN no,02
024MA197,R23300398,PTN no,04
024MA197,R24050198,PTN no,04
024MA197,S20400102,Support Entity,
024MA197,S20400102,Support Entity,
024MA197,S22000101,Support Entity,FC10C-CC3516-06A
024MA197,S22000102,Support Entity,
024MA198,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA198,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA198,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA198,E20800101,Entity,
024MA198,E21500199,Entity,E&R
024MA198,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA198,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA198,E22500199,Entity,TEPLA
024MA198,E23000103,Entity,
024MA198,E23300101,Entity,
024MA198,E23300101,Entity,
024MA198,E24050198,Entity,Tepla
024MA198,O20700198,Lot Size,6160
024MA198,R20100698,Entity Code,Y
024MA198,R20800698,PTN No,66
024MA198,R21500198,PTN no,05
024MA198,R22500198,PTN no,02
024MA198,R23300398,PTN no,04
024MA198,R24050198,PTN no,04
024MA198,S20400102,Support Entity,
024MA198,S20400102,Support Entity,
024MA198,S22000101,Support Entity,SI-23066-283F12
024MA198,S22000102,Support Entity,
024MA200,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA200,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA200,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA200,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA200,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA200,E22500199,Entity,TEPLA
024MA200,O20700198,Lot Size,6160
024MA200,R20100698,Entity Code,Y
024MA200,R20800698,PTN No,07
024MA200,R21500198,PTN no,05
024MA200,R22500198,PTN no,02
024MA200,R23300398,PTN no,06
024MA200,R24050198,PTN no,04
024MA200,S20400102,Support Entity,
024MA200,S20400102,Support Entity,
024MA200,S22000101,Support Entity,FC10C-CC3516-06A
024MA200,S22000102,Support Entity,
024MA202,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA202,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA202,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA202,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA202,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA202,E22500199,Entity,TEPLA
024MA202,O20700198,Lot Size,6160
024MA202,R20100698,Entity Code,Y
024MA202,R20800698,PTN No,63
024MA202,R21500198,PTN no,05
024MA202,R22250198,PTN No,05
024MA202,R22500198,PTN no,02
024MA202,R23300398,PTN no,06
024MA202,R24050198,PTN no,04
024MA202,S20400102,Support Entity,
024MA202,S20400102,Support Entity,
024MA202,S22000101,Support Entity,FG085A-CD3313-06A
024MA202,S22000102,Support Entity,
024MA213,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA213,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA213,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA213,E20800101,Entity,
024MA213,E21500199,Entity,E&R
024MA213,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA213,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA213,E22500199,Entity,TEPLA
024MA213,E23000103,Entity,
024MA213,E23300101,Entity,
024MA213,E23300101,Entity,
024MA213,E24050198,Entity,Tepla
024MA213,O20700198,Lot Size,6160
024MA213,R20800698,PTN No,66
024MA213,R21500198,PTN no,05
024MA213,R22500198,PTN no,02
024MA213,R23300398,PTN no,04
024MA213,R24050198,PTN no,04
024MA213,S20400102,Support Entity,
024MA213,S20400102,Support Entity,
024MA213,S22000101,Support Entity,FC10C-CC3516-06A
024MA213,S22000102,Support Entity,
024MA215,E20700199,Entity,DB-800; DB-700
024MA215,E20700199,Entity,DB-800; DB-700
024MA215,E20700199,Entity,DB-800; DB-700
024MA215,E20800101,Entity,
024MA215,E21500199,Entity,E&R
024MA215,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA215,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
024MA215,E22500199,Entity,TEPLA
024MA215,E23000103,Entity,
024MA215,E23300101,Entity,
024MA215,E23300101,Entity,
024MA215,E24050198,Entity,Tepla
024MA215,O20700198,Lot Size,6160
024MA215,R20100698,Entity Code,C
024MA215,R20800698,PTN No,66
024MA215,R21500198,PTN no,05
024MA215,R22500198,PTN no,02
024MA215,R23300398,PTN no,04
024MA215,R24050198,PTN no,04
024MA215,S20400199,Support Entity,Dual
024MA215,S20400199,Support Entity,Dual
024MA215,S22000101,Support Entity,FC10C-CC3516-06A
024MA215,S22000102,Support Entity,
024MA225,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA225,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA225,E20700199,Entity,ESEC-2100; DB-800; DB-700
024MA225,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA225,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA225,E22500102,Entity,
024MA225,O20700198,Lot Size,6160
024MA225,R20100698,Entity Code,Y
024MA225,R20800698,PTN No,07
024MA225,R21500198,PTN no,05
024MA225,R22500198,PTN no,02
024MA225,R23300398,PTN no,06
024MA225,R24050198,PTN no,04
024MA225,S20400102,Support Entity,
024MA225,S20400102,Support Entity,
024MA225,S22000101,Support Entity,FC10C-CC3516-06A
024MA225,S22000102,Support Entity,
024MA237,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA237,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA237,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA237,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA237,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA237,E22000298,Entity (KNS),Ultra;Iconn;Maxum base;Maxum Plus
024MA237,E22500102,Entity,
024MA237,O20700198,Lot Size,6160
024MA237,R20100698,Entity Code,Y
024MA237,R20800698,PTN No,07
024MA237,R21500198,PTN no,05
024MA237,R22500198,PTN no,02
024MA237,R23300398,PTN no,06
024MA237,R24050198,PTN no,04
024MA237,S20400102,Support Entity,
024MA237,S20400102,Support Entity,
024MA237,S22000101,Support Entity,FC10C-CC3516-06A
024MA237,S22000102,Support Entity,
024MA237,S22000103,Support Entity,FC10C-CC3516-06A
024MA240,E20700199,Entity,ESEC-2100; DB-800; DB-830
024MA240,E20700199,Entity,ESEC-2100; DB-800; DB-830
024MA240,E20700199,Entity,ESEC-2100; DB-800; DB-830
024MA240,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA240,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
024MA240,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA240,E22500102,Entity,
024MA240,O20700198,Lot Size,6160
024MA240,R20100698,Entity Code,Y
024MA240,R20800698,PTN No,66
024MA240,R21500198,PTN no,05
024MA240,R22500198,PTN no,02
024MA240,R23300398,PTN no,04
024MA240,R24050198,PTN no,04
024MA240,S20400102,Support Entity,
024MA240,S20400102,Support Entity,
024MA240,S22000101,Support Entity,FC10C-CC3516-06A
024MA240,S22000102,Support Entity,
024MA240,S22000103,Support Entity,FC10C-CC3516-06A
024MA245,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA245,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA245,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA245,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA245,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA245,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA245,E22500102,Entity,
024MA245,O20700198,Lot Size,6160
024MA245,R20100698,Entity Code,Y
024MA245,R20800698,PTN No,66
024MA245,R21500198,PTN no,05
024MA245,R22500198,PTN no,02
024MA245,R23300398,PTN no,06
024MA245,R24050198,PTN no,04
024MA245,S20400102,Support Entity,
024MA245,S20400102,Support Entity,
024MA245,S22000101,Support Entity,FC10C-CC3516-06A
024MA245,S22000102,Support Entity,
024MA245,S22000103,Support Entity,FC10C-CC3516-06A
024MA246,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA246,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA246,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MA246,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA246,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA246,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA246,E22500102,Entity,
024MA246,O20700198,Lot Size,6160
024MA246,R20100698,Entity Code,Y
024MA246,R20800698,PTN No,66
024MA246,R21500198,PTN no,05
024MA246,R22500198,PTN no,02
024MA246,R23300398,PTN no,04
024MA246,R24050198,PTN no,04
024MA246,S20400102,Support Entity,
024MA246,S20400102,Support Entity,
024MA246,S22000101,Support Entity,FG085A-CD3313-06A
024MA246,S22000102,Support Entity,
024MA246,S22000103,Support Entity,FG085A-CD3313-06A
024MAE08ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MAE08ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MAE08ENG,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
024MAE08ENG,E22000298,Entity (KNS),Ultra;Iconn;Maxum Plus
024MAE08ENG,E22500101,Entity,
024MAE08ENG,O20700198,Lot Size,12320
024MAE08ENG,R20100698,Entity Code,Y
024MAE08ENG,R20800698,PTN No,15
024MAE08ENG,R21500198,PTN no,05
024MAE08ENG,R22500198,PTN no,15
024MAE08ENG,R23300398,PTN no,06
024MAE08ENG,R24050198,PTN no,04
024MAE08ENG,S20400102,Support Entity,
024MAE08ENG,S20400102,Support Entity,
024MAE08ENG,S22000102,Support Entity,
024MAE08ENG,S22000103,Support Entity,SU-25090-405F15
024XJ049,E20700199,Entity,DB-800
024XJ049,E20700199,Entity,DB-800
024XJ049,E20700199,Entity,DB-800
024XJ049,E21500199,Entity,E&R
024XJ049,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024XJ049,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
024XJ049,E22000298,Entity (KNS),Rapid; ICONN plus;ICONN;Ultra
024XJ049,E22500199,Entity,Tepla
024XJ049,E23000103,Entity,
024XJ049,E23300101,Entity,
024XJ049,E23300101,Entity,
024XJ049,E24050198,Entity,Tepla
024XJ049,O20700198,Lot Size,4320
024XJ049,R20100698,Entity Code,L
024XJ049,R20800698,PTN No,11
024XJ049,R21400198,PTN no,DV-004
024XJ049,R21400198,PTN no,DV-004
024XJ049,R21500198,PTN no,05
024XJ049,R22250198,PTN No,05
024XJ049,R22500198,PTN no,02
024XJ049,R23300398,PTN no,06
